SIGNAL FOR DECONVOLUTION TEST
450.00
0.05
10.0
400
1.0
800.0
1024
0.00019550
 0.00000000000000E+0000   0.00000000000000E+0000
 1.95503421309917E-0004   1.95634000000064E+0000
 3.91006842619834E-0004   1.48561999999947E+0001
 5.86510263929974E-0004   4.03842999999761E+0001
 7.82013685239669E-0004   7.11282999999821E+0001
 9.77517106550252E-0004   9.33813000000082E+0001
 1.17302052785995E-0003   9.33834000000497E+0001
 1.36852394916964E-0003   6.42785000000149E+0001
 1.56402737047934E-0003   1.06401999999944E+0001
 1.75953079178903E-0003  -5.16672000000253E+0001
 1.95503421310050E-0003  -1.00631000000052E+0002
 2.15053763441020E-0003  -1.16459000000032E+0002
 2.34604105571989E-0003  -8.99257000000216E+0001
 2.54154447702959E-0003  -2.72332999999926E+0001
 2.73704789833928E-0003   5.08836000000010E+0001
 2.93255131964898E-0003   1.15902000000002E+0002
 3.12805474095867E-0003   1.41875999999931E+0002
 3.32355816226837E-0003   1.15626000000047E+0002
 3.51906158357806E-0003   4.27827999999863E+0001
 3.71456500488776E-0003  -5.29060000000172E+0001
 3.91006842620101E-0003  -1.37172999999952E+0002
 4.10557184751070E-0003  -1.77269000000088E+0002
 4.30107526882040E-0003  -1.54186999999918E+0002
 4.49657869013009E-0003  -7.05241000000387E+0001
 4.69208211143979E-0003   4.91462000000174E+0001
 4.88758553274948E-0003   1.65888000000035E+0002
 5.08308895405918E-0003   2.39580000000075E+0002
 5.27859237536887E-0003   2.43094000000041E+0002
 5.47409579667857E-0003   1.72395000000019E+0002
 5.66959921798826E-0003   4.87779999999912E+0001
 5.86510263929796E-0003  -8.78066999999573E+0001
 6.06060606060765E-0003  -1.92200999999885E+0002
 6.25610948191735E-0003  -2.29648000000045E+0002
 6.45161290322704E-0003  -1.88047999999952E+0002
 6.64711632453674E-0003  -8.24586999999592E+0001
 6.84261974584643E-0003   4.99059000000125E+0001
 7.03812316715613E-0003   1.62533000000054E+0002
 7.23362658846582E-0003   2.15875999999931E+0002
 7.42913000977552E-0003   1.91306000000099E+0002
 7.62463343108521E-0003   9.77752000000328E+0001
 7.82013685240202E-0003  -3.12159000000102E+0001
 8.01564027371171E-0003  -1.49354999999981E+0002
 8.21114369502141E-0003  -2.13851000000024E+0002
 8.40664711633110E-0003  -2.00597999999998E+0002
 8.60215053764080E-0003  -1.12812000000034E+0002
 8.79765395895049E-0003   1.99532999999938E+0001
 8.99315738026019E-0003   1.52080000000075E+0002
 9.18866080156988E-0003   2.37825999999885E+0002
 9.38416422287958E-0003   2.47324000000022E+0002
 9.57966764418927E-0003   1.76972000000067E+0002
 9.77517106549897E-0003   5.05926999999792E+0001
 9.97067448680866E-0003  -8.90189000000246E+0001
 1.01661779081184E-0002  -1.95134000000078E+0002
 1.03616813294281E-0002  -2.33357000000076E+0002
 1.05571847507377E-0002  -1.93392999999924E+0002
 1.07526881720474E-0002  -9.21968999999808E+0001
 1.09481915933571E-0002   3.24935999999871E+0001
 1.11436950146668E-0002   1.35850000000093E+0002
 1.13391984359765E-0002   1.81922999999952E+0002
 1.15347018572862E-0002   1.56189000000013E+0002
 1.17302052785959E-0002   7.02750000000233E+0001
 1.19257086999056E-0002  -4.27149000000209E+0001
 1.21212121212153E-0002  -1.40468000000110E+0002
 1.23167155425250E-0002  -1.86831999999937E+0002
 1.25122189638347E-0002  -1.64745000000112E+0002
 1.27077223851444E-0002  -8.21361000000034E+0001
 1.29032258064541E-0002   3.12245999999868E+0001
 1.30987292277638E-0002   1.34668000000063E+0002
 1.32942326490735E-0002   1.91324999999953E+0002
 1.34897360703832E-0002   1.81266000000061E+0002
 1.36852394916929E-0002   1.08376999999979E+0002
